datetime,avg cpu reading,max cpu reading,avg cpu VMTable,max cpu VMTable,p95_max_cpu,core count,memory (gb)
2016-11-21 06:35:00,1106450.0987779882,2046915.758363977,548339.0789460853,4223485.356598004,2156786.690691001,126386,332024.0
2016-11-21 06:40:00,1116224.1932020134,2062652.3687450024,550023.6269493239,4227212.639234005,2160668.450667001,126399,330324.75
2016-11-21 06:45:00,1119750.6920250042,2062624.8029110031,551309.1819654333,4224637.614465002,2157858.820174001,125502,326070.0
2016-11-21 06:50:00,1116779.6523580055,2050229.985169041,552084.7944569642,4223903.423959003,2158324.3246220024,125500,325305.5
2016-11-21 06:55:00,1140299.8456970078,2098696.040369004,554092.3590211954,4239574.038569005,2171788.556842002,126521,327684.25
2016-11-21 07:00:00,1124504.8082580192,2064687.083859978,554528.2164853824,4242747.156769008,2174621.4798000013,126752,327972.5
2016-11-21 07:05:00,1135354.2853749993,2091422.4518330328,556745.2026642292,4250770.723225007,2181196.1030900013,127082,327532.0
2016-11-21 07:10:00,1152325.5602160136,2112421.816199016,556869.5098255432,4247144.66564201,2176683.760055003,126810,326700.0
2016-11-21 07:15:00,1139789.0364769928,2078675.4338780087,556952.7639989695,4247892.701764009,2177760.0803510007,126956,328063.0
2016-11-21 07:20:00,1127263.9827800137,2070560.852811967,555717.5729602877,4235001.084777011,2165312.868481004,125719,326273.25
2016-11-21 07:25:00,1158647.466819996,2129604.539971021,557022.1440687372,4238263.228818008,2167760.569953,125743,326746.25
2016-11-21 07:30:00,1147285.6763879915,2091812.3987270112,561521.3223162737,4258867.919006004,2184970.189373996,125867,326969.25
2016-11-21 07:35:00,1130248.0884229974,2083253.745571998,562450.7148603662,4264151.450230002,2189382.766479996,126021,326805.25
2016-11-21 07:40:00,1132105.9313150109,2080103.3190369792,563660.004939397,4268176.491631003,2193383.2277149954,126125,327028.25
2016-11-21 07:45:00,1133019.821043991,2079443.9432840345,563825.6367948917,4270219.379106002,2194132.084290996,126238,327443.0
2016-11-21 07:50:00,1130778.8958690036,2063471.7774110013,563695.8419306986,4263330.502632006,2189463.995177998,125747,326708.75
2016-11-21 07:55:00,1151202.419097002,2109755.786111987,564112.3543500801,4258568.173990005,2186374.509945997,125470,325882.0
2016-11-21 08:00:00,1146812.499561993,2098975.6777980137,565215.6226580366,4255312.485579006,2184036.597919997,125060,323567.5
2016-11-21 08:05:00,1148729.01319598,2099601.10036096,566928.7142118785,4248789.151602007,2178120.1293830005,124384,321487.5
2016-11-21 08:10:00,1151025.4848759982,2103027.6981009915,568896.4357197868,4256766.484477003,2186722.723720997,124970,324861.0
2016-11-21 08:15:00,1157905.839374032,2120446.114034002,571191.4699166983,4261483.593862005,2191643.337773998,125090,324842.5
2016-11-21 08:20:00,1154759.944865022,2119277.3159149964,573507.3714728649,4262001.789556002,2191277.308905999,124848,323438.5
2016-11-21 08:25:00,1182854.0128309864,2205167.958317991,575817.1790520612,4265288.5977730015,2193701.794867999,124782,323997.0
2016-11-21 08:30:00,1187106.7481849962,2166828.5423479914,583403.6910261678,4298615.970724,2224344.889597,126007,324959.75
2016-11-21 08:35:00,1167861.3976539948,2157049.958250015,588854.9024330344,4319733.379239996,2244560.0300979945,126968,328088.5
2016-11-21 08:40:00,1162647.684072987,2157321.8102879976,589820.4428400792,4314272.084141997,2240270.961092996,126324,327372.5
2016-11-21 08:45:00,1161050.293780991,2154309.401966004,590237.9871837815,4316400.5715329945,2240350.4938739943,125944,326336.5
2016-11-21 08:50:00,1152246.3980009882,2144764.3984959647,589908.1484143675,4311087.633004996,2236891.177468997,125634,324667.0
2016-11-21 08:55:00,1173463.544489002,2173766.563249031,590199.6583684724,4308294.992250002,2235040.1916889963,125545,324552.25
2016-11-21 09:00:00,1173299.3196310012,2151799.6536399783,588886.4767764272,4299277.214832009,2226554.836590996,125289,325106.25
2016-11-21 09:05:00,1155932.272531019,2123795.465021994,590673.1631993392,4302559.028881011,2229143.138208996,125209,325173.25
2016-11-21 09:10:00,1161943.0956459928,2134109.817857989,593312.228494914,4310129.241006005,2238259.938112995,125452,325681.5
2016-11-21 09:15:00,1160938.2421329943,2123638.827206978,595226.2234541546,4318042.675381007,2245016.5015059933,125942,326082.0
2016-11-21 09:20:00,1163340.5191209952,2128674.872161977,596711.209815769,4317971.197354007,2244968.1962659936,125754,325370.0
2016-11-21 09:25:00,1195953.6576210144,2201908.353291993,596409.6794874707,4310377.171970006,2236567.641383999,125188,323729.5
2016-11-21 09:30:00,1189429.4314700093,2175487.119603962,598030.2472088663,4315996.654638005,2240855.468572996,125415,323014.75
2016-11-21 09:35:00,1201384.4955460108,2179417.256134998,602105.2703583577,4331759.725496005,2253873.001817997,126008,324169.25
2016-11-21 09:40:00,1203608.1477699953,2199104.4795740303,604616.0114920852,4338034.733516002,2258639.3921239995,126511,325529.5
2016-11-21 09:45:00,1187951.0127719822,2188984.5410080045,609912.711331012,4362156.984107002,2279528.6359749995,127580,327856.25
2016-11-21 09:50:00,1183559.6228240023,2174557.051178004,610238.911971332,4362237.279192002,2277934.127128998,127344,327184.25
2016-11-21 09:55:00,1202068.3174779937,2211757.432741983,611762.580530098,4367455.639657003,2280877.2977039986,128102,328571.75
2016-11-21 10:00:00,1201983.7216149913,2187591.3010660005,615037.8407863261,4388084.4778400045,2294847.7330000047,128419,329593.5
2016-11-21 10:05:00,1214551.9570079898,2197997.0322900186,615266.5007823509,4384584.9036350055,2290582.122927004,127920,328803.25
2016-11-21 10:10:00,1210336.063910003,2198876.8710649847,616257.1438839417,4386083.142794005,2291329.3899810053,127921,328988.0
2016-11-21 10:15:00,1199074.0730840105,2164992.3316780305,616134.5047572823,4385885.790791004,2289626.5057310066,128123,330170.5
2016-11-21 10:20:00,1188035.2942410074,2161357.036405025,618872.2083634754,4401591.251825007,2303556.9266260075,128735,332604.5
2016-11-21 10:25:00,1222917.0506619983,2253920.535617012,622577.6707852298,4413174.355566012,2314458.1279860074,129595,334130.5
2016-11-21 10:30:00,1203674.9959099817,2186812.591832002,620804.6000062155,4401759.053618013,2303457.574208005,128227,331548.5
2016-11-21 10:35:00,1201147.3134599875,2184537.0562340138,620525.9477251387,4397612.495962011,2298800.2521090023,127871,330732.5
2016-11-21 10:40:00,1214227.5718650103,2202069.070167972,620723.5485812073,4398641.821751006,2298955.3457090044,128005,330588.0
2016-11-21 10:45:00,1204985.819541989,2178486.9188590045,618996.4867175734,4383005.3319010055,2285009.3133220044,127009,326421.0
2016-11-21 10:50:00,1208797.7513990116,2197666.1463969746,620212.3996318248,4386885.046577005,2286753.131502005,126909,325067.0
2016-11-21 10:55:00,1209827.4108979972,2206740.7793849884,621279.4448495549,4382708.416846004,2281782.892297004,126375,322642.5
2016-11-21 11:00:00,1189306.5596959982,2166010.546343985,623784.8918099975,4392500.853333003,2289951.538686003,126770,324871.75
2016-11-21 11:05:00,1184391.606168982,2159369.730185993,626110.3736886383,4399618.153734009,2294131.7644270035,126871,326012.5
2016-11-21 11:10:00,1198136.3194559866,2172144.074141013,630334.7926275423,4412890.43092501,2304681.0679109995,127166,326067.75
2016-11-21 11:15:00,1190185.8378120025,2156683.631367037,630645.4292097553,4407888.311151012,2298288.7680350007,126994,326736.75
2016-11-21 11:20:00,1188576.1029510016,2150693.5734699704,630317.5540706854,4407833.562907011,2295406.2169140014,126927,326470.25
2016-11-21 11:25:00,1218561.0630840263,2232259.5242889994,631084.7518027247,4410965.650724013,2296731.1881549987,126932,326666.5
2016-11-21 11:30:00,1206024.7794700048,2180777.7065410195,632573.1725545832,4414556.329600012,2299763.3611609987,126579,325412.75
2016-11-21 11:35:00,1205597.4156140075,2189735.0991639886,634539.1051957515,4418307.715293013,2304081.768872001,126636,326106.25
2016-11-21 11:40:00,1218810.4877350065,2220669.3778549945,641446.3851655788,4442638.752189014,2323276.0011660024,127121,327070.0
2016-11-21 11:45:00,1217283.8636440202,2200483.3092660126,643917.2950734049,4463093.544416019,2338560.913489004,128203,329757.5
2016-11-21 11:50:00,1205402.8086050125,2194450.2121580285,645038.9552201106,4462338.176168022,2336875.077936004,127910,324828.75
2016-11-21 11:55:00,1212121.6643590038,2218187.698050019,637944.14406495,4438015.32334502,2312611.684894001,126895,320656.0
2016-11-21 12:00:00,1197600.5399749998,2179959.14622897,639844.893713942,4443461.536870015,2315197.241514001,126830,318686.25
2016-11-21 12:05:00,1202273.9300139996,2180930.831733004,642764.8901167796,4455877.191523016,2326198.8695940017,127565,320064.5
2016-11-21 12:10:00,1226061.0244689956,2212312.012304967,645318.4413609749,4465342.964986011,2333594.3853940023,127812,320064.75
2016-11-21 12:15:00,1255328.8656399944,2249235.6159389745,649258.0112818112,4485930.173589019,2350536.3658790053,128643,322968.0
2016-11-21 12:20:00,1246406.707488994,2243568.3198710023,651745.6785028522,4499082.844918023,2361378.115169006,129453,326300.5
2016-11-21 12:25:00,1251900.162670006,2303180.0025290074,652557.3240701904,4502496.34526502,2364826.888771002,130244,328735.75
2016-11-21 12:30:00,1213174.464063992,2208234.632194002,651870.0101390252,4498636.376214017,2360032.7802480063,129902,328891.25
2016-11-21 12:35:00,1214944.493822003,2214922.0755529683,651368.1476043814,4496515.917279015,2357020.195323005,129562,328726.25
2016-11-21 12:40:00,1217365.1801650038,2215682.7405609726,651283.0567781605,4494164.865378019,2352343.8023300013,129157,328577.5
2016-11-21 12:45:00,1220072.975961994,2220451.989153998,653313.7292467671,4498571.056642015,2353806.983642004,129344,329884.75
2016-11-21 12:50:00,1236808.5376859852,2233698.743126987,655036.1911635014,4508184.976839014,2360674.703496008,129562,331152.25
